ts_start	ts_end	chat_id	source_file	start	count	exit_code	verified_added	still_missing	result_file	missing_file
2026-04-15T14:55:47+03:00	2026-04-15T15:01:24+03:00	-73539161567932	data/token34_nonlocal_ads_73539161567932_5000_20260415_token2_piar_5k_split.txt	0	1000	0	925	75	data/add_token34_nonlocal_ads_73539161567932_5000_20260415_token2_piar_5k_split_to_73539161567932_1_1000_20260415115547_result.json	data/still_missing_token34_nonlocal_ads_73539161567932_5000_20260415_token2_piar_5k_split_to_73539161567932_1_1000_20260415115547.txt
2026-04-15T15:02:21+03:00	2026-04-15T15:08:04+03:00	-73539161567932	data/token34_nonlocal_ads_73539161567932_5000_20260415_token2_piar_5k_split.txt	1000	1000	0	914	86	data/add_token34_nonlocal_ads_73539161567932_5000_20260415_token2_piar_5k_split_to_73539161567932_1001_2000_20260415120222_result.json	data/still_missing_token34_nonlocal_ads_73539161567932_5000_20260415_token2_piar_5k_split_to_73539161567932_1001_2000_20260415120222.txt
2026-04-15T15:09:02+03:00	2026-04-15T15:14:42+03:00	-73539161567932	data/token34_nonlocal_ads_73539161567932_5000_20260415_token2_piar_5k_split.txt	2000	1000	0	919	81	data/add_token34_nonlocal_ads_73539161567932_5000_20260415_token2_piar_5k_split_to_73539161567932_2001_3000_20260415120902_result.json	data/still_missing_token34_nonlocal_ads_73539161567932_5000_20260415_token2_piar_5k_split_to_73539161567932_2001_3000_20260415120902.txt
2026-04-15T15:15:39+03:00	2026-04-15T15:21:22+03:00	-73539161567932	data/token34_nonlocal_ads_73539161567932_5000_20260415_token2_piar_5k_split.txt	3000	1000	0	915	85	data/add_token34_nonlocal_ads_73539161567932_5000_20260415_token2_piar_5k_split_to_73539161567932_3001_4000_20260415121540_result.json	data/still_missing_token34_nonlocal_ads_73539161567932_5000_20260415_token2_piar_5k_split_to_73539161567932_3001_4000_20260415121540.txt
2026-04-15T15:22:19+03:00	2026-04-15T15:28:47+03:00	-73539161567932	data/token34_nonlocal_ads_73539161567932_5000_20260415_token2_piar_5k_split.txt	4000	1000	0	895	105	data/add_token34_nonlocal_ads_73539161567932_5000_20260415_token2_piar_5k_split_to_73539161567932_4001_5000_20260415122219_result.json	data/still_missing_token34_nonlocal_ads_73539161567932_5000_20260415_token2_piar_5k_split_to_73539161567932_4001_5000_20260415122219.txt
