user_id	chat_id	chat_title	wave_no	start	count	marked_at	exit_code	result_file	verified_added	still_missing
41227380	-73531404989116	Бесплатный Взаимопиар	1	0	1000	2026-04-15T13:49:17+03:00	0	data/add_token34_nonlocal_ads_73531404989116_5000_20260415_token2_5k_split_to_73531404989116_1_1000_20260415104339_result.json	921	79
41229136	-73531404989116	Бесплатный Взаимопиар	1	0	1000	2026-04-15T13:49:17+03:00	0	data/add_token34_nonlocal_ads_73531404989116_5000_20260415_token2_5k_split_to_73531404989116_1_1000_20260415104339_result.json	921	79
41230449	-73531404989116	Бесплатный Взаимопиар	1	0	1000	2026-04-15T13:49:17+03:00	0	data/add_token34_nonlocal_ads_73531404989116_5000_20260415_token2_5k_split_to_73531404989116_1_1000_20260415104339_result.json	921	79
41231348	-73531404989116	Бесплатный Взаимопиар	1	0	1000	2026-04-15T13:49:17+03:00	0	data/add_token34_nonlocal_ads_73531404989116_5000_20260415_token2_5k_split_to_73531404989116_1_1000_20260415104339_result.json	921	79
41231703	-73531404989116	Бесплатный Взаимопиар	1	0	1000	2026-04-15T13:49:17+03:00	0	data/add_token34_nonlocal_ads_73531404989116_5000_20260415_token2_5k_split_to_73531404989116_1_1000_20260415104339_result.json	921	79
41235668	-73531404989116	Бесплатный Взаимопиар	1	0	1000	2026-04-15T13:49:17+03:00	0	data/add_token34_nonlocal_ads_73531404989116_5000_20260415_token2_5k_split_to_73531404989116_1_1000_20260415104339_result.json	921	79
41239437	-73531404989116	Бесплатный Взаимопиар	1	0	1000	2026-04-15T13:49:17+03:00	0	data/add_token34_nonlocal_ads_73531404989116_5000_20260415_token2_5k_split_to_73531404989116_1_1000_20260415104339_result.json	921	79
41241055	-73531404989116	Бесплатный Взаимопиар	1	0	1000	2026-04-15T13:49:17+03:00	0	data/add_token34_nonlocal_ads_73531404989116_5000_20260415_token2_5k_split_to_73531404989116_1_1000_20260415104339_result.json	921	79
41241373	-73531404989116	Бесплатный Взаимопиар	1	0	1000	2026-04-15T13:49:17+03:00	0	data/add_token34_nonlocal_ads_73531404989116_5000_20260415_token2_5k_split_to_73531404989116_1_1000_20260415104339_result.json	921	79
41242818	-73531404989116	Бесплатный Взаимопиар	1	0	1000	2026-04-15T13:49:17+03:00	0	data/add_token34_nonlocal_ads_73531404989116_5000_20260415_token2_5k_split_to_73531404989116_1_1000_20260415104339_result.json	921	79
41243877	-73531404989116	Бесплатный Взаимопиар	1	0	1000	2026-04-15T13:49:17+03:00	0	data/add_token34_nonlocal_ads_73531404989116_5000_20260415_token2_5k_split_to_73531404989116_1_1000_20260415104339_result.json	921	79
41244695	-73531404989116	Бесплатный Взаимопиар	1	0	1000	2026-04-15T13:49:17+03:00	0	data/add_token34_nonlocal_ads_73531404989116_5000_20260415_token2_5k_split_to_73531404989116_1_1000_20260415104339_result.json	921	79
41247151	-73531404989116	Бесплатный Взаимопиар	1	0	1000	2026-04-15T13:49:17+03:00	0	data/add_token34_nonlocal_ads_73531404989116_5000_20260415_token2_5k_split_to_73531404989116_1_1000_20260415104339_result.json	921	79
41248265	-73531404989116	Бесплатный Взаимопиар	1	0	1000	2026-04-15T13:49:17+03:00	0	data/add_token34_nonlocal_ads_73531404989116_5000_20260415_token2_5k_split_to_73531404989116_1_1000_20260415104339_result.json	921	79
41253278	-73531404989116	Бесплатный Взаимопиар	1	0	1000	2026-04-15T13:49:17+03:00	0	data/add_token34_nonlocal_ads_73531404989116_5000_20260415_token2_5k_split_to_73531404989116_1_1000_20260415104339_result.json	921	79
41255592	-73531404989116	Бесплатный Взаимопиар	1	0	1000	2026-04-15T13:49:17+03:00	0	data/add_token34_nonlocal_ads_73531404989116_5000_20260415_token2_5k_split_to_73531404989116_1_1000_20260415104339_result.json	921	79
41255942	-73531404989116	Бесплатный Взаимопиар	1	0	1000	2026-04-15T13:49:17+03:00	0	data/add_token34_nonlocal_ads_73531404989116_5000_20260415_token2_5k_split_to_73531404989116_1_1000_20260415104339_result.json	921	79
41256510	-73531404989116	Бесплатный Взаимопиар	1	0	1000	2026-04-15T13:49:17+03:00	0	data/add_token34_nonlocal_ads_73531404989116_5000_20260415_token2_5k_split_to_73531404989116_1_1000_20260415104339_result.json	921	79
