user_id	chat_id	chat_title	wave	start	count
41302406	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41302764	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41303581	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41303822	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41304982	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41311325	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41319006	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41320197	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41326106	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41327708	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41329051	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41329379	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41329626	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41331152	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41331480	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41333921	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41335516	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41337241	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41344595	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41345021	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41345259	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41346688	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41347349	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41348389	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41348471	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41350051	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41350135	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41351584	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41352779	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41358980	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41369227	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41370081	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41371995	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41374052	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41375120	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41375569	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41381900	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41382981	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41383118	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41384398	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41386158	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41388956	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41390680	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41392582	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41394817	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41396602	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41397214	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41400432	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41400627	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41402514	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41405019	-73531404989116	Бесплатный Взаимопиар	1	0	1000
