user_id	chat_id	chat_title	wave	start	count
53821887	-73539161567932	Бесплатный Пиар	1	0	1000
53823807	-73539161567932	Бесплатный Пиар	1	0	1000
53824607	-73539161567932	Бесплатный Пиар	1	0	1000
53826744	-73539161567932	Бесплатный Пиар	1	0	1000
53830177	-73539161567932	Бесплатный Пиар	1	0	1000
53830264	-73539161567932	Бесплатный Пиар	1	0	1000
53831546	-73539161567932	Бесплатный Пиар	1	0	1000
53842610	-73539161567932	Бесплатный Пиар	1	0	1000
53843502	-73539161567932	Бесплатный Пиар	1	0	1000
53849992	-73539161567932	Бесплатный Пиар	1	0	1000
53854296	-73539161567932	Бесплатный Пиар	1	0	1000
53855148	-73539161567932	Бесплатный Пиар	1	0	1000
53857727	-73539161567932	Бесплатный Пиар	1	0	1000
53858258	-73539161567932	Бесплатный Пиар	1	0	1000
53869487	-73539161567932	Бесплатный Пиар	1	0	1000
53874738	-73539161567932	Бесплатный Пиар	1	0	1000
53878056	-73539161567932	Бесплатный Пиар	1	0	1000
53879697	-73539161567932	Бесплатный Пиар	1	0	1000
53880595	-73539161567932	Бесплатный Пиар	1	0	1000
53880622	-73539161567932	Бесплатный Пиар	1	0	1000
53882036	-73539161567932	Бесплатный Пиар	1	0	1000
53886238	-73539161567932	Бесплатный Пиар	1	0	1000
53891282	-73539161567932	Бесплатный Пиар	1	0	1000
53892867	-73539161567932	Бесплатный Пиар	1	0	1000
53896051	-73539161567932	Бесплатный Пиар	1	0	1000
53907199	-73539161567932	Бесплатный Пиар	1	0	1000
53907840	-73539161567932	Бесплатный Пиар	1	0	1000
53913487	-73539161567932	Бесплатный Пиар	1	0	1000
53917758	-73539161567932	Бесплатный Пиар	1	0	1000
53921254	-73539161567932	Бесплатный Пиар	1	0	1000
53923604	-73539161567932	Бесплатный Пиар	1	0	1000
53924215	-73539161567932	Бесплатный Пиар	1	0	1000
53926674	-73539161567932	Бесплатный Пиар	1	0	1000
53927666	-73539161567932	Бесплатный Пиар	1	0	1000
53930649	-73539161567932	Бесплатный Пиар	1	0	1000
53931405	-73539161567932	Бесплатный Пиар	1	0	1000
53939457	-73539161567932	Бесплатный Пиар	1	0	1000
53944677	-73539161567932	Бесплатный Пиар	1	0	1000
53947487	-73539161567932	Бесплатный Пиар	1	0	1000
53948441	-73539161567932	Бесплатный Пиар	1	0	1000
53950821	-73539161567932	Бесплатный Пиар	1	0	1000
53956576	-73539161567932	Бесплатный Пиар	1	0	1000
53962824	-73539161567932	Бесплатный Пиар	1	0	1000
53962959	-73539161567932	Бесплатный Пиар	1	0	1000
53964215	-73539161567932	Бесплатный Пиар	1	0	1000
53973053	-73539161567932	Бесплатный Пиар	1	0	1000
53975357	-73539161567932	Бесплатный Пиар	1	0	1000
53980563	-73539161567932	Бесплатный Пиар	1	0	1000
53983766	-73539161567932	Бесплатный Пиар	1	0	1000
53984023	-73539161567932	Бесплатный Пиар	1	0	1000
53986054	-73539161567932	Бесплатный Пиар	1	0	1000
53999280	-73539161567932	Бесплатный Пиар	1	0	1000
54000997	-73539161567932	Бесплатный Пиар	1	0	1000
54007495	-73539161567932	Бесплатный Пиар	1	0	1000
54007546	-73539161567932	Бесплатный Пиар	1	0	1000
54008726	-73539161567932	Бесплатный Пиар	1	0	1000
54009882	-73539161567932	Бесплатный Пиар	1	0	1000
54011411	-73539161567932	Бесплатный Пиар	1	0	1000
54012968	-73539161567932	Бесплатный Пиар	1	0	1000
54018377	-73539161567932	Бесплатный Пиар	1	0	1000
54019593	-73539161567932	Бесплатный Пиар	1	0	1000
54022971	-73539161567932	Бесплатный Пиар	1	0	1000
54023480	-73539161567932	Бесплатный Пиар	1	0	1000
54025818	-73539161567932	Бесплатный Пиар	1	0	1000
54035432	-73539161567932	Бесплатный Пиар	1	0	1000
54036198	-73539161567932	Бесплатный Пиар	1	0	1000
54038128	-73539161567932	Бесплатный Пиар	1	0	1000
54048910	-73539161567932	Бесплатный Пиар	1	0	1000
54051323	-73539161567932	Бесплатный Пиар	1	0	1000
54051753	-73539161567932	Бесплатный Пиар	1	0	1000
54052514	-73539161567932	Бесплатный Пиар	1	0	1000
54053992	-73539161567932	Бесплатный Пиар	1	0	1000
54058545	-73539161567932	Бесплатный Пиар	1	0	1000
54058721	-73539161567932	Бесплатный Пиар	1	0	1000
54060723	-73539161567932	Бесплатный Пиар	1	0	1000
54065726	-73539161567932	Бесплатный Пиар	1	0	1000
54067543	-73539161567932	Бесплатный Пиар	1	0	1000
54074599	-73539161567932	Бесплатный Пиар	1	0	1000
54080037	-73539161567932	Бесплатный Пиар	1	0	1000
54089745	-73539161567932	Бесплатный Пиар	1	0	1000
54090757	-73539161567932	Бесплатный Пиар	1	0	1000
54096998	-73539161567932	Бесплатный Пиар	1	0	1000
54116717	-73539161567932	Бесплатный Пиар	1	0	1000
54117915	-73539161567932	Бесплатный Пиар	1	0	1000
54120069	-73539161567932	Бесплатный Пиар	1	0	1000
54121239	-73539161567932	Бесплатный Пиар	1	0	1000
54128012	-73539161567932	Бесплатный Пиар	1	0	1000
54128261	-73539161567932	Бесплатный Пиар	1	0	1000
54128503	-73539161567932	Бесплатный Пиар	1	0	1000
54141697	-73539161567932	Бесплатный Пиар	1	0	1000
54142348	-73539161567932	Бесплатный Пиар	1	0	1000
54144618	-73539161567932	Бесплатный Пиар	1	0	1000
54149425	-73539161567932	Бесплатный Пиар	1	0	1000
54150438	-73539161567932	Бесплатный Пиар	1	0	1000
54156096	-73539161567932	Бесплатный Пиар	1	0	1000
54156850	-73539161567932	Бесплатный Пиар	1	0	1000
54157686	-73539161567932	Бесплатный Пиар	1	0	1000
54162988	-73539161567932	Бесплатный Пиар	1	0	1000
54168577	-73539161567932	Бесплатный Пиар	1	0	1000
54174195	-73539161567932	Бесплатный Пиар	1	0	1000
54174394	-73539161567932	Бесплатный Пиар	1	0	1000
54174806	-73539161567932	Бесплатный Пиар	1	0	1000
54191344	-73539161567932	Бесплатный Пиар	1	0	1000
54204329	-73539161567932	Бесплатный Пиар	1	0	1000
54205889	-73539161567932	Бесплатный Пиар	1	0	1000
54208485	-73539161567932	Бесплатный Пиар	1	0	1000
54209012	-73539161567932	Бесплатный Пиар	1	0	1000
54214341	-73539161567932	Бесплатный Пиар	1	0	1000
54219159	-73539161567932	Бесплатный Пиар	1	0	1000
54220054	-73539161567932	Бесплатный Пиар	1	0	1000
54220212	-73539161567932	Бесплатный Пиар	1	0	1000
54222367	-73539161567932	Бесплатный Пиар	1	0	1000
54227635	-73539161567932	Бесплатный Пиар	1	0	1000
54230318	-73539161567932	Бесплатный Пиар	1	0	1000
54236082	-73539161567932	Бесплатный Пиар	1	0	1000
54241606	-73539161567932	Бесплатный Пиар	1	0	1000
54242539	-73539161567932	Бесплатный Пиар	1	0	1000
54243829	-73539161567932	Бесплатный Пиар	1	0	1000
54244437	-73539161567932	Бесплатный Пиар	1	0	1000
54245881	-73539161567932	Бесплатный Пиар	1	0	1000
54262291	-73539161567932	Бесплатный Пиар	1	0	1000
54262438	-73539161567932	Бесплатный Пиар	1	0	1000
54264928	-73539161567932	Бесплатный Пиар	1	0	1000
54269899	-73539161567932	Бесплатный Пиар	1	0	1000
54270444	-73539161567932	Бесплатный Пиар	1	0	1000
